Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n1261,10,0.0010,1.500000,295976.66,73994.164857,73994.164857,73994.164857,73994.164857
n1262,10,0.0010,1.500000,274096.85,68524.211632,68524.211632,68524.211632,68524.211632
n1263,10,0.0010,1.500000,303140.99,75785.247858,75785.247858,75785.247858,75785.247858
n1264,10,0.0010,1.500000,302302.42,75575.604749,75575.604749,75575.604749,75575.604749
n1265,10,0.0010,1.500000,401608.84,100402.210345,100402.210345,100402.210345,100402.210345
n1266,10,0.0010,1.500000,405375.41,101343.851880,101343.851880,101343.851880,101343.851880
n1267,10,0.0010,1.500000,312686.23,78171.558188,78171.558188,78171.558188,78171.558188
n1268,10,0.0010,1.500000,313395.80,78348.951224,78348.951224,78348.951224,78348.951224
n1269,10,0.0010,1.500000,309437.74,77359.435389,77359.435389,77359.435389,77359.435389
n1270,10,0.0010,1.500000,300914.14,75228.534803,75228.534803,75228.534803,75228.534803
n1271,10,0.0010,1.500000,334023.46,83505.864709,83505.864709,83505.864709,83505.864709
n1272,10,0.0010,1.500000,362514.41,90628.602557,90628.602557,90628.602557,90628.602557
n1273,10,0.0010,1.500000,318705.50,79676.376149,79676.376149,79676.376149,79676.376149
n1274,10,0.0010,1.500000,328581.92,82145.481230,82145.481230,82145.481230,82145.481230
n1275,10,0.0010,1.500000,311136.45,77784.113114,77784.113114,77784.113114,77784.113114
n1276,10,0.0010,1.500000,323091.86,80772.965010,80772.965010,80772.965010,80772.965010
n1277,10,0.0010,1.500000,274925.82,68731.454773,68731.454773,68731.454773,68731.454773
n1278,10,0.0010,1.500000,282408.62,70602.154553,70602.154553,70602.154553,70602.154553
n1279,10,0.0010,1.500000,319199.99,79799.997500,79799.997500,79799.997500,79799.997500
n1280,10,0.0010,1.500000,333257.00,83314.250524,83314.250524,83314.250524,83314.250524
n1281,10,0.0010,1.500000,256820.76,64205.190523,64205.190523,64205.190523,64205.190523
n1282,10,0.0010,1.500000,295447.96,73861.989698,73861.989698,73861.989698,73861.989698
n1283,10,0.0010,1.500000,299016.04,74754.009235,74754.009235,74754.009235,74754.009235
n1284,10,0.0010,1.500000,290742.58,72685.645170,72685.645170,72685.645170,72685.645170
n1285,10,0.0010,1.500000,291881.01,72970.253050,72970.253050,72970.253050,72970.253050
n1286,10,0.0010,1.500000,281304.72,70326.180299,70326.180299,70326.180299,70326.180299
n1287,10,0.0010,1.500000,308760.97,77190.243595,77190.243595,77190.243595,77190.243595
n1288,10,0.0010,1.500000,287250.16,71812.539951,71812.539951,71812.539951,71812.539951
n1289,10,0.0010,1.500000,311662.60,77915.650310,77915.650310,77915.650310,77915.650310
n1290,10,0.0010,1.500000,268993.31,67248.326988,67248.326988,67248.326988,67248.326988
n1291,10,0.0010,1.500000,274587.92,68646.979329,68646.979329,68646.979329,68646.979329
n1292,10,0.0010,1.500000,338533.08,84633.269573,84633.269573,84633.269573,84633.269573
n1293,10,0.0010,1.500000,237761.14,59440.286102,59440.286102,59440.286102,59440.286102
n1294,10,0.0010,1.500000,226012.47,56503.117051,56503.117051,56503.117051,56503.117051
n1295,10,0.0010,1.500000,274337.20,68584.299728,68584.299728,68584.299728,68584.299728
n1296,10,0.0010,1.500000,313388.80,78347.198768,78347.198768,78347.198768,78347.198768
n1297,10,0.0010,1.500000,272803.89,68200.973514,68200.973514,68200.973514,68200.973514
n1298,10,0.0010,1.500000,280406.63,70101.657301,70101.657301,70101.657301,70101.657301
n1299,10,0.0010,1.500000,243977.91,60994.478174,60994.478174,60994.478174,60994.478174
n1300,10,0.0010,1.500000,209602.46,52400.614827,52400.614827,52400.614827,52400.614827
n1301,10,0.0010,1.500000,229138.74,57284.684490,57284.684490,57284.684490,57284.684490
n1302,10,0.0010,1.500000,248186.31,62046.576565,62046.576565,62046.576565,62046.576565
n1303,10,0.0010,1.500000,275640.73,68910.181456,68910.181456,68910.181456,68910.181456
n1304,10,0.0010,1.500000,266893.23,66723.308209,66723.308209,66723.308209,66723.308209
n1305,10,0.0010,1.500000,234282.94,58570.734531,58570.734531,58570.734531,58570.734531
n1306,10,0.0010,1.500000,248780.43,62195.106580,62195.106580,62195.106580,62195.106580
n1307,10,0.0010,1.500000,300558.39,75139.596472,75139.596472,75139.596472,75139.596472
n1308,10,0.0010,1.500000,325102.97,81275.742402,81275.742402,81275.742402,81275.742402
n1309,10,0.0010,1.500000,299990.20,74997.550169,74997.550169,74997.550169,74997.550169
n1310,10,0.0010,1.500000,292176.69,73044.172734,73044.172734,73044.172734,73044.172734
n1311,10,0.0010,1.500000,344866.46,86216.613973,86216.613973,86216.613973,86216.613973
n1312,10,0.0010,1.500000,300392.95,75098.237747,75098.237747,75098.237747,75098.237747
n1313,10,0.0010,1.500000,293861.94,73465.484122,73465.484122,73465.484122,73465.484122
n1314,10,0.0010,1.500000,292318.90,73079.723902,73079.723902,73079.723902,73079.723902
n1315,10,0.0010,1.500000,298604.53,74651.133335,74651.133335,74651.133335,74651.133335
n1316,10,0.0010,1.500000,309986.34,77496.585210,77496.585210,77496.585210,77496.585210
n1317,10,0.0010,1.500000,326639.37,81659.842522,81659.842522,81659.842522,81659.842522
n1318,10,0.0010,1.500000,285386.96,71346.740672,71346.740672,71346.740672,71346.740672
n1319,10,0.0010,1.500000,291892.16,72973.040955,72973.040955,72973.040955,72973.040955
n1320,10,0.0010,1.500000,298585.21,74646.301540,74646.301540,74646.301540,74646.301540
n1321,10,0.0010,1.500000,363764.75,90941.188546,90941.188546,90941.188546,90941.188546
n1322,10,0.0010,1.500000,318923.54,79730.884046,79730.884046,79730.884046,79730.884046
n1323,10,0.0010,1.500000,299669.50,74917.374182,74917.374182,74917.374182,74917.374182
n1324,10,0.0010,1.500000,276365.03,69091.257002,69091.257002,69091.257002,69091.257002
n1325,10,0.0010,1.500000,358058.63,89514.656790,89514.656790,89514.656790,89514.656790
n1326,10,0.0010,1.500000,335185.06,83796.265159,83796.265159,83796.265159,83796.265159
n1327,10,0.0010,1.500000,280370.63,70092.657404,70092.657404,70092.657404,70092.657404
n1328,10,0.0010,1.500000,280322.32,70080.581220,70080.581220,70080.581220,70080.581220
n1329,10,0.0010,1.500000,194294.85,48573.711281,48573.711281,48573.711281,48573.711281
n1330,10,0.0010,1.500000,191922.09,47980.523736,47980.523736,47980.523736,47980.523736
n1331,10,0.0010,1.500000,252502.71,63125.676316,63125.676316,63125.676316,63125.676316
n1332,10,0.0010,1.500000,248849.93,62212.481770,62212.481770,62212.481770,62212.481770
n1333,10,0.0010,1.500000,273940.78,68485.195893,68485.195893,68485.195893,68485.195893
n1334,10,0.0010,1.500000,291322.80,72830.699708,72830.699708,72830.699708,72830.699708
n1335,10,0.0010,1.500000,241627.82,60406.954629,60406.954629,60406.954629,60406.954629
n1336,10,0.0010,1.500000,264796.43,66199.108477,66199.108477,66199.108477,66199.108477
n1337,10,0.0010,1.500000,293070.22,73267.554487,73267.554487,73267.554487,73267.554487
n1338,10,0.0010,1.500000,272768.71,68192.178133,68192.178133,68192.178133,68192.178133
n1339,10,0.0010,1.500000,310200.57,77550.142675,77550.142675,77550.142675,77550.142675
n1340,10,0.0010,1.500000,322861.02,80715.254868,80715.254868,80715.254868,80715.254868
n1341,10,0.0010,1.500000,386559.19,96639.796897,96639.796897,96639.796897,96639.796897
n1342,10,0.0010,1.500000,401720.38,100430.094962,100430.094962,100430.094962,100430.094962
n1343,10,0.0010,1.500000,288331.61,72082.901456,72082.901456,72082.901456,72082.901456
n1344,10,0.0010,1.500000,287895.56,71973.890166,71973.890166,71973.890166,71973.890166
n1345,10,0.0010,1.500000,305913.10,76478.274425,76478.274425,76478.274425,76478.274425
n1346,10,0.0010,1.500000,258389.58,64597.394660,64597.394660,64597.394660,64597.394660
n1347,10,0.0010,1.500000,265839.56,66459.890719,66459.890719,66459.890719,66459.890719
n1348,10,0.0010,1.500000,277376.90,69344.223874,69344.223874,69344.223874,69344.223874
n1349,10,0.0010,1.500000,234438.62,58609.653894,58609.653894,58609.653894,58609.653894
n1350,10,0.0010,1.500000,266237.10,66559.274371,66559.274371,66559.274371,66559.274371
n1351,10,0.0010,1.500000,231286.44,57821.608774,57821.608774,57821.608774,57821.608774
n1352,10,0.0010,1.500000,189782.11,47445.528585,47445.528585,47445.528585,47445.528585
n1353,10,0.0010,1.500000,225582.31,56395.576371,56395.576371,56395.576371,56395.576371
n1354,10,0.0010,1.500000,211218.14,52804.533896,52804.533896,52804.533896,52804.533896
n1355,10,0.0010,1.500000,201530.96,50382.739608,50382.739608,50382.739608,50382.739608
n1356,10,0.0010,1.500000,225919.25,56479.812591,56479.812591,56479.812591,56479.812591
n1357,10,0.0010,1.500000,206334.43,51583.607957,51583.607957,51583.607957,51583.607957
n1358,10,0.0010,1.500000,221387.98,55346.995462,55346.995462,55346.995462,55346.995462
n1359,10,0.0010,1.500000,244314.54,61078.634331,61078.634331,61078.634331,61078.634331
n1360,10,0.0010,1.500000,206592.11,51648.026324,51648.026324,51648.026324,51648.026324
n1361,10,0.0010,1.500000,245419.14,61354.784240,61354.784240,61354.784240,61354.784240
n1362,10,0.0010,1.500000,218900.21,54725.053456,54725.053456,54725.053456,54725.053456
n1363,10,0.0010,1.500000,257269.03,64317.258603,64317.258603,64317.258603,64317.258603
n1364,10,0.0010,1.500000,274459.39,68614.848249,68614.848249,68614.848249,68614.848249
n1365,10,0.0010,1.500000,291230.05,72807.512658,72807.512658,72807.512658,72807.512658
n1366,10,0.0010,1.500000,265610.78,66402.695021,66402.695021,66402.695021,66402.695021
n1367,10,0.0010,1.500000,192436.72,48109.179014,48109.179014,48109.179014,48109.179014
n1368,10,0.0010,1.500000,196704.76,49176.189565,49176.189565,49176.189565,49176.189565
n1369,10,0.0010,1.500000,247364.20,61841.048981,61841.048981,61841.048981,61841.048981
n1370,10,0.0010,1.500000,210906.19,52726.548301,52726.548301,52726.548301,52726.548301
n1371,10,0.0010,1.500000,199873.97,49968.491380,49968.491380,49968.491380,49968.491380
n1372,10,0.0010,1.500000,218446.09,54611.522835,54611.522835,54611.522835,54611.522835
n1373,10,0.0010,1.500000,216199.80,54049.950910,54049.950910,54049.950910,54049.950910
n1374,10,0.0010,1.500000,209278.50,52319.623907,52319.623907,52319.623907,52319.623907
n1375,10,0.0010,1.500000,174882.15,43720.536957,43720.536957,43720.536957,43720.536957
n1376,10,0.0010,1.500000,174058.05,43514.512558,43514.512558,43514.512558,43514.512558
n1377,10,0.0010,1.500000,221790.56,55447.640489,55447.640489,55447.640489,55447.640489
n1378,10,0.0010,1.500000,189815.89,47453.972843,47453.972843,47453.972843,47453.972843
n1379,10,0.0010,1.500000,173165.55,43291.387582,43291.387582,43291.387582,43291.387582
n1380,10,0.0010,1.500000,205793.53,51448.382053,51448.382053,51448.382053,51448.382053
n1381,10,0.0010,1.500000,212275.56,53068.890938,53068.890938,53068.890938,53068.890938
n1382,10,0.0010,1.500000,217634.55,54408.638081,54408.638081,54408.638081,54408.638081
n1383,10,0.0010,1.500000,184007.88,46001.969409,46001.969409,46001.969409,46001.969409
n1384,10,0.0010,1.500000,184964.73,46241.181775,46241.181775,46241.181775,46241.181775
n1385,10,0.0010,1.500000,164401.57,41100.391272,41100.391272,41100.391272,41100.391272
n1386,10,0.0010,1.500000,159257.73,39814.432211,39814.432211,39814.432211,39814.432211
n1387,10,0.0010,1.500000,215576.05,53894.012526,53894.012526,53894.012526,53894.012526
n1388,10,0.0010,1.500000,227593.74,56898.435915,56898.435915,56898.435915,56898.435915
n1389,10,0.0010,1.500000,225612.45,56403.113452,56403.113452,56403.113452,56403.113452
n1390,10,0.0010,1.500000,251090.23,62772.556692,62772.556692,62772.556692,62772.556692
n1391,10,0.0010,1.500000,165350.76,41337.688881,41337.688881,41337.688881,41337.688881
n1392,10,0.0010,1.500000,172153.65,43038.413281,43038.413281,43038.413281,43038.413281
n1393,10,0.0010,1.500000,204357.40,51089.349118,51089.349118,51089.349118,51089.349118
n1394,10,0.0010,1.500000,196611.81,49152.952832,49152.952832,49152.952832,49152.952832
n1395,10,0.0010,1.500000,253198.14,63299.533882,63299.533882,63299.533882,63299.533882
n1396,10,0.0010,1.500000,248141.51,62035.378103,62035.378103,62035.378103,62035.378103
n1397,10,0.0010,1.500000,224292.83,56073.208214,56073.208214,56073.208214,56073.208214
n1398,10,0.0010,1.500000,233890.77,58472.691861,58472.691861,58472.691861,58472.691861
n1399,10,0.0010,1.500000,280585.04,70146.260812,70146.260812,70146.260812,70146.260812
n1400,10,0.0010,1.500000,298493.53,74623.381903,74623.381903,74623.381903,74623.381903
n1401,10,0.0010,1.500000,243673.56,60918.390896,60918.390896,60918.390896,60918.390896
n1402,10,0.0010,1.500000,232108.05,58027.011966,58027.011966,58027.011966,58027.011966
n1403,10,0.0010,1.500000,211784.36,52946.090157,52946.090157,52946.090157,52946.090157
n1404,10,0.0010,1.500000,238797.57,59699.392610,59699.392610,59699.392610,59699.392610
n1405,10,0.0010,1.500000,247671.77,61917.942552,61917.942552,61917.942552,61917.942552
n1406,10,0.0010,1.500000,224318.41,56079.602696,56079.602696,56079.602696,56079.602696
n1407,10,0.0010,1.500000,268048.30,67012.074711,67012.074711,67012.074711,67012.074711
n1408,10,0.0010,1.500000,275500.76,68875.190772,68875.190772,68875.190772,68875.190772
n1409,10,0.0010,1.500000,264355.23,66088.806608,66088.806608,66088.806608,66088.806608
n1410,10,0.0010,1.500000,276055.51,69013.876642,69013.876642,69013.876642,69013.876642
n1411,10,0.0010,1.500000,276863.07,69215.768378,69215.768378,69215.768378,69215.768378
n1412,10,0.0010,1.500000,266167.22,66541.805186,66541.805186,66541.805186,66541.805186
n1413,10,0.0010,1.500000,240777.26,60194.316215,60194.316215,60194.316215,60194.316215
n1414,10,0.0010,1.500000,241036.47,60259.118740,60259.118740,60259.118740,60259.118740
n1415,10,0.0010,1.500000,222043.46,55510.865742,55510.865742,55510.865742,55510.865742
n1416,10,0.0010,1.500000,238105.66,59526.414778,59526.414778,59526.414778,59526.414778
n1417,10,0.0010,1.500000,217099.38,54274.845239,54274.845239,54274.845239,54274.845239
n1418,10,0.0010,1.500000,243646.33,60911.583282,60911.583282,60911.583282,60911.583282
n1419,10,0.0010,1.500000,264411.17,66102.793277,66102.793277,66102.793277,66102.793277
n1420,10,0.0010,1.500000,245733.71,61433.427168,61433.427168,61433.427168,61433.427168
n1421,10,0.0010,1.500000,231588.73,57897.181846,57897.181846,57897.181846,57897.181846
n1422,10,0.0010,1.500000,232045.45,58011.361827,58011.361827,58011.361827,58011.361827
n1423,10,0.0010,1.500000,192708.77,48177.191293,48177.191293,48177.191293,48177.191293
n1424,10,0.0010,1.500000,212265.55,53066.388366,53066.388366,53066.388366,53066.388366
n1425,10,0.0010,1.500000,190386.84,47596.709614,47596.709614,47596.709614,47596.709614
n1426,10,0.0010,1.500000,193529.65,48382.412920,48382.412920,48382.412920,48382.412920
n1427,10,0.0010,1.500000,186161.60,46540.400563,46540.400563,46540.400563,46540.400563
n1428,10,0.0010,1.500000,187650.76,46912.691177,46912.691177,46912.691177,46912.691177
n1429,10,0.0010,1.500000,194794.38,48698.594374,48698.594374,48698.594374,48698.594374
n1430,10,0.0010,1.500000,202909.69,50727.422867,50727.422867,50727.422867,50727.422867
n1431,10,0.0010,1.500000,164339.31,41084.828644,41084.828644,41084.828644,41084.828644
n1432,10,0.0010,1.500000,188162.34,47040.585301,47040.585301,47040.585301,47040.585301
n1433,10,0.0010,1.500000,164864.43,41216.108251,41216.108251,41216.108251,41216.108251
n1434,10,0.0010,1.500000,176418.02,44104.504721,44104.504721,44104.504721,44104.504721
n1435,10,0.0010,1.500000,306740.58,76685.144580,76685.144580,76685.144580,76685.144580
n1436,10,0.0010,1.500000,315654.28,78913.569836,78913.569836,78913.569836,78913.569836
n1437,10,0.0010,1.500000,225372.23,56343.057120,56343.057120,56343.057120,56343.057120
n1438,10,0.0010,1.500000,213703.56,53425.889661,53425.889661,53425.889661,53425.889661
n1439,10,0.0010,1.500000,187709.75,46927.438346,46927.438346,46927.438346,46927.438346
n1440,10,0.0010,1.500000,188877.18,47219.295016,47219.295016,47219.295016,47219.295016
n1441,10,0.0010,1.500000,225635.71,56408.927150,56408.927150,56408.927150,56408.927150
n1442,10,0.0010,1.500000,209802.58,52450.644666,52450.644666,52450.644666,52450.644666
n1443,10,0.0010,1.500000,231968.03,57992.006442,57992.006442,57992.006442,57992.006442
n1444,10,0.0010,1.500000,235523.46,58880.864638,58880.864638,58880.864638,58880.864638
n1445,10,0.0010,1.500000,258526.43,64631.608149,64631.608149,64631.608149,64631.608149
n1446,10,0.0010,1.500000,236481.32,59120.329623,59120.329623,59120.329623,59120.329623
n1447,10,0.0010,1.500000,197899.11,49474.777382,49474.777382,49474.777382,49474.777382
n1448,10,0.0010,1.500000,215104.63,53776.157835,53776.157835,53776.157835,53776.157835
n1449,10,0.0010,1.500000,183505.20,45876.299652,45876.299652,45876.299652,45876.299652
n1450,10,0.0010,1.500000,153455.73,38363.932372,38363.932372,38363.932372,38363.932372
n1451,10,0.0010,1.500000,171601.97,42900.492223,42900.492223,42900.492223,42900.492223
n1452,10,0.0010,1.500000,167404.40,41851.100041,41851.100041,41851.100041,41851.100041
n1453,10,0.0010,1.500000,223700.62,55925.154095,55925.154095,55925.154095,55925.154095
n1454,10,0.0010,1.500000,174129.95,43532.487514,43532.487514,43532.487514,43532.487514
n1455,10,0.0010,1.500000,310647.64,77661.910810,77661.910810,77661.910810,77661.910810
n1456,10,0.0010,1.500000,303977.24,75994.311073,75994.311073,75994.311073,75994.311073
n1457,10,0.0010,1.500000,327119.02,81779.754455,81779.754455,81779.754455,81779.754455
n1458,10,0.0010,1.500000,295132.37,73783.093297,73783.093297,73783.093297,73783.093297
n1459,10,0.0010,1.500000,353166.95,88291.737204,88291.737204,88291.737204,88291.737204
n1460,10,0.0010,1.500000,323577.40,80894.350496,80894.350496,80894.350496,80894.350496
n1461,10,0.0010,1.500000,288287.63,72071.906584,72071.906584,72071.906584,72071.906584
n1462,10,0.0010,1.500000,290541.87,72635.468583,72635.468583,72635.468583,72635.468583
n1463,10,0.0010,1.500000,296655.81,74163.953583,74163.953583,74163.953583,74163.953583
n1464,10,0.0010,1.500000,348447.03,87111.756634,87111.756634,87111.756634,87111.756634
n1465,10,0.0010,1.500000,268708.34,67177.084172,67177.084172,67177.084172,67177.084172
n1466,10,0.0010,1.500000,256305.88,64076.469590,64076.469590,64076.469590,64076.469590
n1467,10,0.0010,1.500000,267476.43,66869.107735,66869.107735,66869.107735,66869.107735
n1468,10,0.0010,1.500000,275717.93,68929.483418,68929.483418,68929.483418,68929.483418
n1469,10,0.0010,1.500000,266494.38,66623.595291,66623.595291,66623.595291,66623.595291
n1470,10,0.0010,1.500000,228372.01,57093.002100,57093.002100,57093.002100,57093.002100
n1471,10,0.0010,1.500000,275212.91,68803.228035,68803.228035,68803.228035,68803.228035
n1472,10,0.0010,1.500000,302488.42,75622.105144,75622.105144,75622.105144,75622.105144
n1473,10,0.0010,1.500000,308675.52,77168.880943,77168.880943,77168.880943,77168.880943
n1474,10,0.0010,1.500000,334151.06,83537.763899,83537.763899,83537.763899,83537.763899
n1475,10,0.0010,1.500000,345493.19,86373.297743,86373.297743,86373.297743,86373.297743
n1476,10,0.0010,1.500000,310702.34,77675.584832,77675.584832,77675.584832,77675.584832
n1477,10,0.0010,1.500000,294586.66,73646.663872,73646.663872,73646.663872,73646.663872
n1478,10,0.0010,1.500000,334013.08,83503.268793,83503.268793,83503.268793,83503.268793
n1479,10,0.0010,1.500000,363127.51,90781.877684,90781.877684,90781.877684,90781.877684
n1480,10,0.0010,1.500000,315195.04,78798.760744,78798.760744,78798.760744,78798.760744
n1481,10,0.0010,1.500000,334586.39,83646.596838,83646.596838,83646.596838,83646.596838
n1482,10,0.0010,1.500000,299676.73,74919.183375,74919.183375,74919.183375,74919.183375
n1483,10,0.0010,1.500000,301080.70,75270.174213,75270.174213,75270.174213,75270.174213
n1484,10,0.0010,1.500000,312989.87,78247.466811,78247.466811,78247.466811,78247.466811
n1485,10,0.0010,1.500000,278669.90,69667.474290,69667.474290,69667.474290,69667.474290
n1486,10,0.0010,1.500000,271507.51,67876.878334,67876.878334,67876.878334,67876.878334
n1487,10,0.0010,1.500000,222179.60,55544.900209,55544.900209,55544.900209,55544.900209
n1488,10,0.0010,1.500000,205962.90,51490.725567,51490.725567,51490.725567,51490.725567
n1489,10,0.0010,1.500000,260937.91,65234.476843,65234.476843,65234.476843,65234.476843
n1490,10,0.0010,1.500000,268706.90,67176.724157,67176.724157,67176.724157,67176.724157
n1491,10,0.0010,1.500000,286118.78,71529.695220,71529.695220,71529.695220,71529.695220
n1492,10,0.0010,1.500000,256889.56,64222.390953,64222.390953,64222.390953,64222.390953
n1493,10,0.0010,1.500000,219246.11,54811.526944,54811.526944,54811.526944,54811.526944
n1494,10,0.0010,1.500000,201764.93,50441.233377,50441.233377,50441.233377,50441.233377
n1495,10,0.0010,1.500000,320455.85,80113.963053,80113.963053,80113.963053,80113.963053
n1496,10,0.0010,1.500000,301203.27,75300.816617,75300.816617,75300.816617,75300.816617
n1497,10,0.0010,1.500000,270442.33,67610.582550,67610.582550,67610.582550,67610.582550
n1498,10,0.0010,1.500000,294316.22,73579.056133,73579.056133,73579.056133,73579.056133
n1499,10,0.0010,1.500000,257073.06,64268.265602,64268.265602,64268.265602,64268.265602
n1500,10,0.0010,1.500000,262326.61,65581.652938,65581.652938,65581.652938,65581.652938
n1501,10,0.0010,1.500000,300713.18,75178.293965,75178.293965,75178.293965,75178.293965
n1502,10,0.0010,1.500000,294739.40,73684.850419,73684.850419,73684.850419,73684.850419
n1503,10,0.0010,1.500000,189716.05,47429.012236,47429.012236,47429.012236,47429.012236
n1504,10,0.0010,1.500000,199332.81,49833.202493,49833.202493,49833.202493,49833.202493
n1505,10,0.0010,1.500000,180618.08,45154.521017,45154.521017,45154.521017,45154.521017
n1506,10,0.0010,1.500000,171540.19,42885.048486,42885.048486,42885.048486,42885.048486
n1507,10,0.0010,1.500000,216824.73,54206.183110,54206.183110,54206.183110,54206.183110
n1508,10,0.0010,1.500000,257466.45,64366.613665,64366.613665,64366.613665,64366.613665
n1509,10,0.0010,1.500000,219636.56,54909.139220,54909.139220,54909.139220,54909.139220
n1510,10,0.0010,1.500000,229413.68,57353.420284,57353.420284,57353.420284,57353.420284
n1511,10,0.0010,1.500000,245195.63,61298.907418,61298.907418,61298.907418,61298.907418
n1512,10,0.0010,1.500000,282813.88,70703.468759,70703.468759,70703.468759,70703.468759
n1513,10,0.0010,1.500000,231094.37,57773.593503,57773.593503,57773.593503,57773.593503
n1514,10,0.0010,1.500000,233367.29,58341.822893,58341.822893,58341.822893,58341.822893
n1515,10,0.0010,1.500000,203969.60,50992.400119,50992.400119,50992.400119,50992.400119
n1516,10,0.0010,1.500000,202333.41,50583.353336,50583.353336,50583.353336,50583.353336
n1517,10,0.0010,1.500000,212957.03,53239.257522,53239.257522,53239.257522,53239.257522
n1518,10,0.0010,1.500000,192479.37,48119.842279,48119.842279,48119.842279,48119.842279
n1519,10,0.0010,1.500000,231121.09,57780.271439,57780.271439,57780.271439,57780.271439
n1520,10,0.0010,1.500000,260909.80,65227.449160,65227.449160,65227.449160,65227.449160
n1521,10,0.0010,1.500000,318080.87,79520.218206,79520.218206,79520.218206,79520.218206
n1522,10,0.0010,1.500000,304901.54,76225.384603,76225.384603,76225.384603,76225.384603
n1523,10,0.0010,1.500000,271442.98,67860.744395,67860.744395,67860.744395,67860.744395
n1524,10,0.0010,1.500000,289931.35,72482.837007,72482.837007,72482.837007,72482.837007
n1525,10,0.0010,1.500000,259200.35,64800.087120,64800.087120,64800.087120,64800.087120
n1526,10,0.0010,1.500000,267413.84,66853.460157,66853.460157,66853.460157,66853.460157
n1527,10,0.0010,1.500000,300285.77,75071.443259,75071.443259,75071.443259,75071.443259
n1528,10,0.0010,1.500000,273294.29,68323.573513,68323.573513,68323.573513,68323.573513
n1529,10,0.0010,1.500000,308928.58,77232.146185,77232.146185,77232.146185,77232.146185
n1530,10,0.0010,1.500000,300362.60,75090.650030,75090.650030,75090.650030,75090.650030
n1531,10,0.0010,1.500000,250085.98,62521.494113,62521.494113,62521.494113,62521.494113
n1532,10,0.0010,1.500000,253561.19,63390.298247,63390.298247,63390.298247,63390.298247
n1533,10,0.0010,1.500000,322101.11,80525.278029,80525.278029,80525.278029,80525.278029
n1534,10,0.0010,1.500000,373890.62,93472.655990,93472.655990,93472.655990,93472.655990
n1535,10,0.0010,1.500000,165001.04,41250.261086,41250.261086,41250.261086,41250.261086
n1536,10,0.0010,1.500000,186729.95,46682.486312,46682.486312,46682.486312,46682.486312
n1537,10,0.0010,1.500000,165687.56,41421.890314,41421.890314,41421.890314,41421.890314
n1538,10,0.0010,1.500000,179393.61,44848.401941,44848.401941,44848.401941,44848.401941
n1539,10,0.0010,1.500000,233634.04,58408.509146,58408.509146,58408.509146,58408.509146
n1540,10,0.0010,1.500000,200695.78,50173.945846,50173.945846,50173.945846,50173.945846
n1541,10,0.0010,1.500000,187667.49,46916.871453,46916.871453,46916.871453,46916.871453
n1542,10,0.0010,1.500000,159059.55,39764.887516,39764.887516,39764.887516,39764.887516
n1543,10,0.0010,1.500000,180717.49,45179.372868,45179.372868,45179.372868,45179.372868
n1544,10,0.0010,1.500000,213717.31,53429.326453,53429.326453,53429.326453,53429.326453
n1545,10,0.0010,1.500000,226478.72,56619.679600,56619.679600,56619.679600,56619.679600
n1546,10,0.0010,1.500000,224356.65,56089.163024,56089.163024,56089.163024,56089.163024
n1547,10,0.0010,1.500000,264659.88,66164.968764,66164.968764,66164.968764,66164.968764
n1548,10,0.0010,1.500000,283932.89,70983.222237,70983.222237,70983.222237,70983.222237
n1549,10,0.0010,1.500000,210678.51,52669.628151,52669.628151,52669.628151,52669.628151
n1550,10,0.0010,1.500000,194230.81,48557.702377,48557.702377,48557.702377,48557.702377
n1551,10,0.0010,1.500000,211458.84,52864.710167,52864.710167,52864.710167,52864.710167
n1552,10,0.0010,1.500000,230224.77,57556.191487,57556.191487,57556.191487,57556.191487
n1553,10,0.0010,1.500000,201270.63,50317.657397,50317.657397,50317.657397,50317.657397
n1554,10,0.0010,1.500000,213666.61,53416.653603,53416.653603,53416.653603,53416.653603
n1555,10,0.0010,1.500000,252753.46,63188.365030,63188.365030,63188.365030,63188.365030
n1556,10,0.0010,1.500000,267230.06,66807.515816,66807.515816,66807.515816,66807.515816
n1557,10,0.0010,1.500000,254870.62,63717.655482,63717.655482,63717.655482,63717.655482
n1558,10,0.0010,1.500000,258541.54,64635.383803,64635.383803,64635.383803,64635.383803
n1559,10,0.0010,1.500000,247320.31,61830.077597,61830.077597,61830.077597,61830.077597
n1560,10,0.0010,1.500000,276727.84,69181.960594,69181.960594,69181.960594,69181.960594
n1561,10,0.0010,1.500000,276661.02,69165.254372,69165.254372,69165.254372,69165.254372
n1562,10,0.0010,1.500000,248325.39,62081.347030,62081.347030,62081.347030,62081.347030
n1563,10,0.0010,1.500000,223379.91,55844.977132,55844.977132,55844.977132,55844.977132
n1564,10,0.0010,1.500000,252688.06,63172.015625,63172.015625,63172.015625,63172.015625
n1565,10,0.0010,1.500000,220254.97,55063.743148,55063.743148,55063.743148,55063.743148
n1566,10,0.0010,1.500000,216449.49,54112.371288,54112.371288,54112.371288,54112.371288
n1567,10,0.0010,1.500000,189546.09,47386.521638,47386.521638,47386.521638,47386.521638
n1568,10,0.0010,1.500000,198553.72,49638.430846,49638.430846,49638.430846,49638.430846
n1569,10,0.0010,1.500000,245140.19,61285.048354,61285.048354,61285.048354,61285.048354
n1570,10,0.0010,1.500000,255865.14,63966.283892,63966.283892,63966.283892,63966.283892
